Sales record number,Order number,Buyer username,Buyer postcode,Item number,Item title,Sold via Promoted listings,Quantity,Sold for,Sale date,Brand,Discount_Percentage,Product_Category,Product_Size,Unit_Size,Pack_Count,Total_Size,Is_Multipack,Total_Units
2181.0,23-10566-20436,user_109c8c9a,DH9,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,3.0,£5.55,19-Oct-23,Extract,15,Soap,125grams,125g,1,125g,False,3.0
5048.0,27-11433-29085,user_1990404a,OL11,item_0a0d6e1866,Johnson's HEAVEN Baby Cologne 125ml,Yes,1.0,£8.15,11-May-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
2570.0,18-10668-85890,user_acc1d396,n16,item_0195bf47b0,Belo Essentials SHOWER FRESH Anti-Perspirant Deodorant 40ml - Lightening,No,1.0,£7.70,13-Nov-23,Belo,0,Sensitive Area Products,40ml,40ml,1,40ml,False,1.0
4499.0,03-11290-78154,user_2a243753,PL4,item_c1b6da5f5f,Extract Papaya Calamansi Lotion 200ml - Philippines - Skin Brightening,No,1.0,£10.03,03-Apr-24,Extract,0,Lotion,200ml,200ml,1,200ml,False,1.0
1161.0,11-10211-48291,user_e30782bd,LU1,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£5.86,20-Jul-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
8722.0,27-12453-58810,user_526a6c8c,NW4,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,Yes,4.0,£6.24,12-Jan-25,Kojie San,20,Soap,135grams,135g,2,270g,True,8.0
7667.0,22-12100-01348,user_f2e7fc84,EX12RJ,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,2.0,£7.56,21-Oct-24,Kojie San,10,Soap,100grams,100g,3,300g,True,6.0
3878.0,24-11101-27785,user_b30d34d6,De23,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,No,1.0,£9.57,20-Feb-24,Glupa,0,Soap,135grams,135g,1,135g,False,1.0
6903.0,03-11917-12079,user_56c5e187,CM20,item_unknown,,,2.0,£18.73,01-Sep-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
3535.0,08-10989-10232,user_6a791632,RM9,item_5902cabe75,Gluta-C Papaya Glutathione Face & Body Soap 135g - Skin Lightening & Brightening,No,7.0,£6.96,24-Jan-24,Gluta-C,20,Face Wash,135grams,135g,1,135g,False,7.0
7741.0,22-12117-65888,user_600484a4,BR2,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,No,1.0,£7.87,25-Oct-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
5881.0,17-11645-01384,user_867f9a4b,E154PU,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£6.65,29-Jun-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
4323.0,20-11224-74280,user_7f111443,E50EB,item_0a0d6e1866,Baby Bench Colonia JELLY BEAN Cologne 200ml,Yes,1.0,£8.18,22-Mar-24,Other,0,Cologne,200ml,200ml,1,200ml,False,1.0
1945.0,08-10506-79613,user_d679eea1,WS2,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.50,02-Oct-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
5609.0,26-11565-75887,user_cdac202e,BT42,item_0195bf47b0,Baby Bench Colonia BUBBLE GUM Cologne 200ml,Yes,2.0,£7.84,12-Jun-24,Other,10,Cologne,200ml,200ml,1,200ml,False,2.0
7810.0,25-12132-34633,user_b068c083,RH11,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,3.0,£6.55,29-Oct-24,Other,15,Cologne,125ml,125ml,1,125ml,False,3.0
6318.0,25-11738-43833,user_c04a46e0,HG1,item_bdf6c594ec,Eskinol Calamansi Facial Face Deep Cleanser 225ml - Lightens dark spots,Yes,1.0,£8.23,24-Jul-24,Other,0,Face Wash,225ml,225ml,1,225ml,False,1.0
1361.0,09-10315-76516,user_36fb2fc2,XX1,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.57,16-Aug-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
8205.0,12-12270-46126,user_584da2c4,NW6,item_791e80cd1c,"Maxi-Peel Micro-Exfoliant Soap 125g - Anti-Acne, Smoothing, Lightening",Yes,3.0,£6.30,29-Nov-24,Maxi-Peel,15,Soap,125grams,125g,1,125g,False,3.0
3944.0,26-11104-82620,user_2ef03da7,E3,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",Yes,1.0,£8.22,24-Feb-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
5232.0,08-11494-17525,user_435d7fd7,NN15,item_bdf6c594ec,Eskinol Dermaclear Pimple Fighting Facial Face Deep Cleanser 225ml,Yes,1.0,£8.93,22-May-24,Other,0,Face Wash,225ml,225ml,1,225ml,False,1.0
8286.0,24-12292-63562,user_07480606,Br1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.33,03-Dec-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6893.0,06-11911-28496,user_562f6896,SW20,item_e66dec75b7,Kojie San Dream White Kojic Acid Soap 135g x 2 (Double Pack) - Skin Brightening,Yes,3.0,£7.51,31-Aug-24,Kojie San,15,Soap,135grams,135g,2,270g,True,6.0
7343.0,27-12001-24109,user_3696b65c,XX1,item_cb9aa5b976,SkinWhite Kojic Acid & Retinol Soap 90g - Skin Lightening & Brightening,Yes,1.0,£7.78,28-Sep-24,SkinWhite,0,Soap,90grams,90g,1,90g,False,1.0
8591.0,01-12433-47063,user_6e5568f7,BB5,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,1.0,£7.67,02-Jan-25,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
7903.0,05-12183-47370,user_7d1de0b0,S80,item_b2abe7607a,Safeguard LEMON FRESH Body Bar Soap 125g - Germ Protection,No,3.0,£5.31,05-Nov-24,Other,15,Soap,125grams,125g,1,125g,False,3.0
8469.0,05-12372-18199,user_2b4267d8,M9,item_af33a00f8c,GlutaMax Instant White Matte Glutathione Face Cream SPF25 30ml - Skin Lightening,Yes,1.0,£12.46,21-Dec-24,GlutaMax,0,Face Cream,30ml,30ml,1,30ml,False,1.0
651.0,08-09816-36393,user_3dd08b81,BD3,item_c1b6da5f5f,Gluta-C Kojic Plus Acne Control Face Wash 50g - Skin Brightening,No,2.0,£8.03,08-Apr-23,Gluta-C,10,Face Wash,50grams,50g,1,50g,False,2.0
4321.0,07-11234-45017,user_103617cd,Pe262lf,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,2.0,£5.83,22-Mar-24,Extract,10,Soap,125grams,125g,1,125g,False,2.0
3684.0,18-11031-65727,user_7861eb7c,LS16,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.42,05-Feb-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
3763.0,05-11065-06122,user_aab70808,XX1,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,1.0,£7.38,11-Feb-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
3592.0,22-11000-36508,user_9608f32f,E14ER,item_e66dec75b7,Kojie San Body Lotion 200g - Lightening & Brightening with Hydromoist,Yes,1.0,£12.76,30-Jan-24,Kojie San,0,Lotion,200grams,200g,1,200g,False,1.0
8786.0,15-12497-41090,user_08b48dc1,CR0,item_447b94f791,"Maxi-Peel Micro-Exfoliant PAPAYA Soap 125g - Anti-Acne, Smoothening, Lightening",Yes,1.0,£8.15,21-Jan-25,Maxi-Peel,0,Soap,125grams,125g,1,125g,False,1.0
6131.0,12-11703-04074,user_b501c36d,XX1,item_8ed4a548eb,Kojie San Face Cream 30g - Reduce dark spots & blemishes - Skin Brightening,Yes,2.0,£9.06,12-Jul-24,Kojie San,10,Face Cream,30grams,30g,1,30g,False,2.0
6747.0,27-11851-81435,user_41f6f5d5,CR0,item_unknown,,,2.0,£17.92,22-Aug-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
1405.0,09-10334-35356,user_30814dcd,NE46,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,No,1.0,£9.54,20-Aug-23,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
875.0,18-10039-31410,user_6abe7dd6,DA11,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,5.0,£5.37,05-Jun-23,Extract,20,Soap,125grams,125g,1,125g,False,5.0
6546.0,04-11817-08750,user_3b0a5199,CF24,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.19,07-Aug-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
1752.0,01-10463-75944,user_d4b41d89,XX1,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],Yes,1.0,£7.05,20-Sep-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
1051.0,25-10133-28857,user_d347d117,BB1,item_5902cabe75,Belo Intensive Kojic Acid & Tranexamic Acid Bar Soap - 65g x 3 (Triple Pack),No,1.0,£9.26,01-Jul-23,Belo,0,Soap,65grams,65g,3,195g,True,3.0
5075.0,13-11453-27058,user_0e8caf63,XX1,item_99a7cfdd58,Silka Pearl Papaya 6g - Face & Neck - Skin Lightening & Brightening,Yes,1.0,£5.98,13-May-24,Silka,0,Face Wash,6grams,6g,1,6g,False,1.0
3290.0,10-10906-80419,user_3a75df6a,WV111EQ,item_f4823a4913,SkinWhite Glutathione & Vitamin C Lotion SPF20 200ml - Skin Lightening,Yes,1.0,£15.20,04-Jan-24,SkinWhite,0,Lotion,200ml,200ml,1,200ml,False,1.0
7227.0,27-11974-13968,user_db2c6876,NG6,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.37,21-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
9023.0,22-12583-71160,user_049d0995,AL10,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,1.0,£31.48,13-Feb-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
7064.0,15-11946-19700,user_2eb7487b,TF3,item_364314703c,Gluta-C Facial Face Day Cream with Glutathione 30ml - SPF25 - Skin Lightening,No,1.0,£10.93,11-Sep-24,Gluta-C,0,Face Cream,30ml,30ml,1,30ml,False,1.0
6975.0,02-11938-18204,user_867f9a4b,E139pq,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£6.98,06-Sep-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
8127.0,14-12248-76150,user_4b6be4c5,Ne34,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,No,1.0,£8.19,24-Nov-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
5671.0,20-11586-88830,user_f670961b,XX1,item_bd51f53a11,Kojie San Face Cream with SPF15 22g - Lightening & Brightening with Hydromoist,Yes,1.0,£9.18,16-Jun-24,Kojie San,0,Face Cream,22grams,22g,1,22g,False,1.0
2343.0,12-10616-60768,user_37ecab02,se16,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.41,30-Oct-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
3741.0,17-11048-40417,user_97a44c88,RM3,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.51,09-Feb-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
7522.0,27-12051-39058,user_4175efac,HA9,item_8ed4a548eb,Kojie San Face Cream 30g - Reduce dark spots & blemishes - Skin Brightening,Yes,1.0,£9.82,10-Oct-24,Kojie San,0,Face Cream,30grams,30g,1,30g,False,1.0
3953.0,14-11115-82380,user_3aeaf095,RG41,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,1.0,£6.36,25-Feb-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
5906.0,23-11643-40693,user_ed79cff9,DE1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.77,30-Jun-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
4436.0,27-11250-32871,user_0d4f14ea,wd244rs,item_0a0d6e1866,Johnson's SUMMER SWING Baby Cologne 125ml,Yes,2.0,£6.84,29-Mar-24,Other,10,Cologne,125ml,125ml,1,125ml,False,2.0
4456.0,03-11276-87237,user_ceba1fb0,BD8,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,Yes,1.0,£7.33,31-Mar-24,Kojie San,0,Soap,135grams,135g,2,270g,True,2.0
8661.0,09-12447-50426,user_2a33cc9b,SY21,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,2.0,£7.54,06-Jan-25,Kojie San,10,Soap,100grams,100g,3,300g,True,6.0
1437.0,16-10347-98075,user_4f069e7e,BD6,item_bbc5f95217,Dr. Kaufmann Sulfur Soap 80g - Dual Skin Protection - Acne & Blemishes,No,1.0,£6.28,25-Aug-23,Other,0,Soap,80grams,80g,1,80g,False,1.0
9358.0,15-12748-28658,user_481d061f,W10,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",Yes,1.0,£8.16,23-Mar-25,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
6204.0,14-11721-77453,user_aa7c832a,M24,item_c982db789b,Belo Kojic Acid + Tranexamic Acid Face & Neck Cream SPF30 50g - Skin Lightening,Yes,1.0,£13.01,17-Jul-24,Belo,0,Face Cream,50grams,50g,1,50g,False,1.0
9216.0,16-12674-72326,user_754ab71c,LE5,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.63,05-Mar-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
8215.0,19-12265-80941,user_0d64ff67,BS58AA,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£9.05,29-Nov-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
637.0,21-09786-54333,user_535025d3,Eh11,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.68,02-Apr-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
5326.0,12-11512-39939,user_0fdec910,TF27RF,item_447b94f791,Glutamax Glutathione Soap (Double Pack) 135g x 2 - Skin Lightening & Brightening,Yes,2.0,£11.44,27-May-24,GlutaMax,10,Soap,135grams,135g,2,270g,True,4.0
856.0,05-10022-42988,user_aa5081c3,CV3,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£5.84,30-May-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
1503.0,25-10365-23864,user_d0b459ca,BT12,item_bd51f53a11,"C. Y. Gabriel Kojic Soap + Glutathione 135g - Skin Lightening, Kojic Acid C Y CY",Yes,1.0,£6.22,30-Aug-23,Other,0,Soap,135grams,135g,1,135g,False,1.0
7457.0,23-12032-73555,user_7814f22b,NN16,item_cb9aa5b976,SkinWhite Glutathione & Vitamin C Soap 90g - Skin Lightening & Brightening,No,2.0,£7.21,05-Oct-24,SkinWhite,10,Soap,90grams,90g,1,90g,False,2.0
8091.0,13-12239-06473,user_864098d4,SN2,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.95,21-Nov-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7001.0,13-11933-94178,user_1461b016,DE13,item_1d1e58ec32,"Gluta Lotion + SPF25 150ml - Skin Lightening, Anti-Aging, Vitamin C",Yes,1.0,£13.58,08-Sep-24,Other,0,Lotion,150ml,150ml,1,150ml,False,1.0
7323.0,02-12023-34865,user_7c483b01,NW10,item_bd51f53a11,Kojie San Hydromoist Face Cream + SPF15 22g - Skin Brightening & Lightening,Yes,1.0,£9.33,27-Sep-24,Kojie San,0,Face Cream,22grams,22g,1,22g,False,1.0
8494.0,15-12372-97322,user_7881a5e2,HU5,item_c1b6da5f5f,Silka Papaya Lotion 500ml (Large Size) - Skin Brightening,Yes,1.0,£13.44,23-Dec-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
2756.0,08-10719-90514,user_14598406,wa5,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.80,24-Nov-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
5057.0,26-11438-15330,user_a29b0e55,EC1V,item_bdf6c594ec,Eskinol Classic Glow Facial Face Deep Cleanser 225ml - Controls oil,Yes,1.0,£7.64,12-May-24,Other,0,Face Wash,225ml,225ml,1,225ml,False,1.0
1099.0,09-10166-39869,user_33ee96b8,CM17,item_227b3899d9,Gluta-C Intense Lightening Deodorant 40ml - 24H Protection,No,1.0,£8.80,08-Jul-23,Gluta-C,0,Sensitive Area Products,40ml,40ml,1,40ml,False,1.0
2733.0,06-10716-84552,user_06409677,EN1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.29,23-Nov-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
1906.0,23-10486-48541,user_714f0cc2,TA6,item_unknown,,,4.0,£33.45,29-Sep-23,Other,20,Other,standard,unknown,1,unknown,False,4.0
7550.0,16-12074-28269,user_3860f0c5,SA5,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,4.0,£6.81,13-Oct-24,Kojie San,20,Soap,100grams,100g,3,300g,True,12.0
8643.0,24-12437-66637,user_f1dad3a5,NE2,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 2],Yes,1.0,£6.85,05-Jan-25,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
2562.0,14-10668-60782,user_58f0cc7c,NP20,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,1.0,£9.84,12-Nov-23,Glupa,0,Soap,135grams,135g,1,135g,False,1.0
6108.0,13-11698-17441,user_c84373ef,Tw4,item_unknown,,,2.0,£23.53,11-Jul-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
2110.0,26-10539-20010,user_9ee28d01,EH5,item_79530622ca,Likas Papaya Soap 135g - Original - Skin Lightening & Brightening,Yes,2.0,£6.03,13-Oct-23,Likas,10,Soap,135grams,135g,1,135g,False,2.0
8432.0,09-12353-29552,user_659e57e2,WV10,item_e66dec75b7,Kojie San Body Lotion 200g - Lightening & Brightening with Hydromoist,Yes,1.0,£12.74,17-Dec-24,Kojie San,0,Lotion,200grams,200g,1,200g,False,1.0
1267.0,17-10262-33393,user_2a67fd81,NW11,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[100g x 3],No,1.0,£8.79,03-Aug-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
5122.0,26-11452-82775,user_4f1227ae,S10,item_e66dec75b7,Kojie San Body Lotion 200g - Lightening & Brightening with Hydromoist,Yes,1.0,£13.05,16-May-24,Kojie San,0,Lotion,200grams,200g,1,200g,False,1.0
1890.0,08-10492-85879,user_1be54af4,TS18,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£6.04,29-Sep-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
1958.0,02-10515-96041,user_dbd4a795,B7,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 2],Yes,1.0,£6.14,03-Oct-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
1827.0,22-10473-63465,user_444c65cc,Gl537nd,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],Yes,3.0,£5.84,26-Sep-23,Kojie San,15,Soap,135grams,65g,2,130g,True,6.0
2786.0,18-10720-17837,user_592168ae,XX1,item_0195bf47b0,Safeguard PURE WHITE Body Bar Soap 125g - Germ Protection,Yes,1.0,£6.22,25-Nov-23,Other,0,Soap,125grams,125g,1,125g,False,1.0
7482.0,04-12060-01917,user_7c218e2e,GU2,item_8629924052,SunSilk SMOOTH & MANAGEABLE Shampoo 180ml - Sun Silk,No,1.0,£9.36,06-Oct-24,Other,0,Shampoo,180ml,180ml,1,180ml,False,1.0
7050.0,08-11949-87923,user_1b934540,SP4,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",No,1.0,£8.60,10-Sep-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
4496.0,24-11288-51698,user_83a00e52,CR0,item_5902cabe75,Belo Intensive Kojic Acid & Tranexamic Acid Bar Soap - 65g x 3 (Triple Pack),No,2.0,£8.01,03-Apr-24,Belo,10,Soap,65grams,65g,3,195g,True,6.0
4576.0,09-11304-72602,user_8232437b,G15,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.82,07-Apr-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
2005.0,17-10515-48107,user_4e419617,XX1,item_e66dec75b7,Kojie San Dream White Soap 135g x 2 (Double Pack) - Skin Brightening,Yes,1.0,£8.80,06-Oct-23,Kojie San,0,Soap,135grams,135g,2,270g,True,2.0
1538.0,08-10386-95369,user_5c1ab561,SW2,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,1.0,£6.75,02-Sep-23,Extract,0,Soap,125grams,125g,1,125g,False,1.0
669.0,06-09835-19952,user_a1ff059d,OL12,item_630b4a2dd4,Glutamax Face Cream 30g with Glutathione & SPF15 - Lightening & Brightening,No,1.0,£11.62,12-Apr-23,GlutaMax,0,Face Cream,30grams,30g,1,30g,False,1.0
1282.0,24-10282-14767,user_56388b63,BT42,item_f77b824669,Silka Papaya Soap Lightening & Brightening - 135g or 90g x 3 (Triple Pack)[90g x 3 (Triple Pack)],No,1.0,£7.83,05-Aug-23,Silka,0,Soap,135grams,90g,3,270g,True,3.0
5952.0,25-11647-85099,user_d2bf4dbe,LE5,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,1.0,£9.51,02-Jul-24,Glupa,0,Soap,135grams,135g,1,135g,False,1.0
7352.0,03-12027-56646,user_c691f116,DD4,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.60,28-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6710.0,23-11846-35189,user_c11a4bd3,BD5,item_unknown,,,2.0,£20.79,19-Aug-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
2551.0,12-10667-28791,user_d079a0cc,PE1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,4.0,£6.56,11-Nov-23,Kojie San,20,Soap,100grams,100g,3,300g,True,12.0
971.0,23-10099-20347,user_891d268f,NN8,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],No,1.0,£7.78,22-Jun-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
7333.0,27-11999-86452,user_c882bf56,EH22,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.76,28-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
853.0,06-10020-40392,user_9671be03,HA39QR,item_f4823a4913,SunSilk Smooth & Manageable Shampoo with Pump 650ml - Large Size,No,1.0,£16.14,29-May-23,Other,0,Shampoo,650ml,650ml,1,650ml,False,1.0
8639.0,07-12441-47538,user_5a10d639,UB8,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.63,05-Jan-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
2724.0,06-10713-60073,user_23a0a392,E9,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,3.0,£7.06,22-Nov-23,Kojie San,15,Soap,100grams,100g,3,300g,True,9.0
6822.0,26-11872-75760,user_c3ff3ae4,DE55,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,4.0,£5.62,27-Aug-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
3393.0,19-10947-38374,user_b05cb17d,NR14,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],No,1.0,£8.37,14-Jan-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
3716.0,03-11049-45120,user_6a2c4639,AB42,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,Yes,1.0,£7.73,07-Feb-24,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
8954.0,07-12573-90087,user_edae2498,KT12,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£6.90,07-Feb-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
3730.0,16-11045-02895,user_a429fe01,WV1,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.46,08-Feb-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
777.0,24-09962-40762,user_2a27c1b4,SR5,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,1.0,£6.45,13-May-23,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2646.0,26-10679-34262,user_3723173b,HP19,item_638557b2cf,Kojie San Soap 65g - Skin Brightening & Lightening,No,2.0,£4.40,17-Nov-23,Kojie San,10,Soap,65grams,65g,1,65g,False,2.0
7314.0,04-12019-04840,user_6e68c45d,PE3,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.30,26-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
8556.0,24-12401-44463,user_56f54b69,G52,item_f4823a4913,Gluta-C Kojic Plus Face & Neck Cream SPF30 25g - Skin Lightening & Brightening,Yes,1.0,£11.46,28-Dec-24,Gluta-C,0,Face Cream,25grams,25g,1,25g,False,1.0
2681.0,21-10694-16159,user_f51ee4a3,XX1,item_638557b2cf,"Kojie San Skin Lightening Cleanser & Toner 100ml - With Hydromoist, Alcohol-Free",Yes,2.0,£8.16,19-Nov-23,Kojie San,10,Toner/Cleanser,100ml,100ml,1,100ml,False,2.0
3752.0,03-11062-21874,user_8ca092a7,s13,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,4.0,£5.16,10-Feb-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
